taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
6137638	da38f103-4410-43d1-b716-ea6b1b92bbac	1342443			Xylocopa tarsata namutonensis Strand	Strand	Xylocopa tarsata namutonensis	Xylocopa	tarsata	namutonensis	subspecies		Strand, E. 1911. Faunistische und systematische Notizen über afrikanische Bienen. Wiener Entomologische Zeitung 30: 135-159	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6137625	da38f103-4410-43d1-b716-ea6b1b92bbac	1342443			Xylocopa carinata ukerewensis Strand	Strand	Xylocopa carinata ukerewensis	Xylocopa	carinata	ukerewensis	subspecies		Strand, E. 1911. Faunistische und systematische Notizen über afrikanische Bienen. Wiener Entomologische Zeitung 30: 135-159	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10084472	4cec8fef-f129-4966-89b7-4f8439aba058	7346752			BOLD:AAJ9180						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10354312	4cec8fef-f129-4966-89b7-4f8439aba058	9016167			BOLD:ACE6828						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10077558	4cec8fef-f129-4966-89b7-4f8439aba058	1342279			BOLD:ADF6457						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10480237	4cec8fef-f129-4966-89b7-4f8439aba058	1342279			BOLD:AAF1654						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10350707	4cec8fef-f129-4966-89b7-4f8439aba058	1342108			BOLD:AAJ9209						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252723	7ddf754f-d193-4cc9-b351-99906754a03b	1342114			Xylocopa africana congoensis Enderlein, 1903	Enderlein, 1903	Xylocopa africana congoensis	Xylocopa	africana	congoensis	subspecies		Enderlein, G. 1903. Neue und weniger bekannte afrikanische Xylocopen, besonders aus der Ausbeute des Freiherrn von Erlanger in Galla und Somali. Berliner Entomologische Zeitschrift 48: 45-64	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
7216136	7ddf754f-d193-4cc9-b351-99906754a03b	1342114			Xylocopa africana africana	(Fabricius, 1781)	Xylocopa africana africana	Xylocopa	africana	africana	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252722	7ddf754f-d193-4cc9-b351-99906754a03b	1342114			Xylocopa africana longjinensis Strand, 1911	Strand, 1911	Xylocopa africana longjinensis	Xylocopa	africana	longjinensis	subspecies		Strand, E. 1911. Faunistische und systematische Notizen über afrikanische Bienen. Wiener Entomologische Zeitung 30: 135-159	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252721	7ddf754f-d193-4cc9-b351-99906754a03b	1342114			Xylocopa africana conradti Enderlein, 1903	Enderlein, 1903	Xylocopa africana conradti	Xylocopa	africana	conradti	subspecies		Enderlein, G. 1903. Neue und weniger bekannte afrikanische Xylocopen, besonders aus der Ausbeute des Freiherrn von Erlanger in Galla und Somali. Berliner Entomologische Zeitschrift 48: 45-64	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
12264253	d7dddbf4-2cf0-4f39-9b2a-bb099caae36c	1342365			Xylocopa euxantha var. euxantha		Xylocopa euxantha euxantha	Xylocopa	euxantha	euxantha	variety			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
12190602	da38f103-4410-43d1-b716-ea6b1b92bbac	1342365			Xylocopa euxantha var. euchrysea Cockerell	Cockerell	Xylocopa euxantha euchrysea	Xylocopa	euxantha	euchrysea	variety		Cockerell, T.D.A. 1933. LXXV.—Descriptions and records of bees.—CXLIV. Annals and Magazine of Natural History 11 (ser. 10): 678-686	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10386599	4cec8fef-f129-4966-89b7-4f8439aba058	1342176			BOLD:AAZ3555						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10631822	4cec8fef-f129-4966-89b7-4f8439aba058	1342079			BOLD:ACO0923						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10052601	4cec8fef-f129-4966-89b7-4f8439aba058	1342079			BOLD:AAJ9186						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10386509	4cec8fef-f129-4966-89b7-4f8439aba058	1342370			BOLD:AAF1644						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
9844704	4cec8fef-f129-4966-89b7-4f8439aba058	1342355			BOLD:AAF9678						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252713	7ddf754f-d193-4cc9-b351-99906754a03b	1342433			Xylocopa micheneri micheneri	Hurd, 1978	Xylocopa micheneri micheneri	Xylocopa	micheneri	micheneri	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252714	7ddf754f-d193-4cc9-b351-99906754a03b	1342433			Xylocopa micheneri decipiens Hurd, 1978	Hurd, 1978	Xylocopa micheneri decipiens	Xylocopa	micheneri	decipiens	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10049026	4cec8fef-f129-4966-89b7-4f8439aba058	1342349			BOLD:ACV3716						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
7216127	7ddf754f-d193-4cc9-b351-99906754a03b	1342372			Xylocopa torrida torrida	(Westwood, 1838)	Xylocopa torrida torrida	Xylocopa	torrida	torrida	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252687	7ddf754f-d193-4cc9-b351-99906754a03b	1342372			Xylocopa torrida gramineipennis Friese, 1922	Friese, 1922	Xylocopa torrida gramineipennis	Xylocopa	torrida	gramineipennis	subspecies		"Friese, H. 1922. III. Nachtrag zu ""Bienen Afrikas"". Zoologische Jahrbücher, Abteilung für Systematik, Geographie und Biologie der Tiere 46: 1-42"	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252701	7ddf754f-d193-4cc9-b351-99906754a03b	1342335			Xylocopa tabaniformis parkinsoniae Cockerell, 1917	Cockerell, 1917	Xylocopa tabaniformis parkinsoniae	Xylocopa	tabaniformis	parkinsoniae	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
7046587	7ddf754f-d193-4cc9-b351-99906754a03b	1342335			Xylocopa tabaniformis tabaniformis	Smith, 1854	Xylocopa tabaniformis tabaniformis	Xylocopa	tabaniformis	tabaniformis	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252700	7ddf754f-d193-4cc9-b351-99906754a03b	1342335			Xylocopa tabaniformis illota Cockerell, 1919	Cockerell, 1919	Xylocopa tabaniformis illota	Xylocopa	tabaniformis	illota	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252703	7ddf754f-d193-4cc9-b351-99906754a03b	1342335			Xylocopa tabaniformis azteca Cresson, 1878	Cresson, 1878	Xylocopa tabaniformis azteca	Xylocopa	tabaniformis	azteca	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252699	7ddf754f-d193-4cc9-b351-99906754a03b	1342335			Xylocopa tabaniformis orpifex Smith, 1874	Smith, 1874	Xylocopa tabaniformis orpifex	Xylocopa	tabaniformis	orpifex	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252698	7ddf754f-d193-4cc9-b351-99906754a03b	1342335			Xylocopa tabaniformis sylvicola O'Brien & Hurd, 1965	O'Brien & Hurd, 1965	Xylocopa tabaniformis sylvicola	Xylocopa	tabaniformis	sylvicola	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252705	7ddf754f-d193-4cc9-b351-99906754a03b	1342335			Xylocopa tabaniformis melanosoma O'Brien & Hurd, 1963	O'Brien & Hurd, 1963	Xylocopa tabaniformis melanosoma	Xylocopa	tabaniformis	melanosoma	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252702	7ddf754f-d193-4cc9-b351-99906754a03b	1342335			Xylocopa tabaniformis melanura Cockerell, 1918	Cockerell, 1918	Xylocopa tabaniformis melanura	Xylocopa	tabaniformis	melanura	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252697	7ddf754f-d193-4cc9-b351-99906754a03b	1342335			Xylocopa tabaniformis androleuca Michener, 1940	Michener, 1940	Xylocopa tabaniformis androleuca	Xylocopa	tabaniformis	androleuca	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252704	7ddf754f-d193-4cc9-b351-99906754a03b	1342335			Xylocopa tabaniformis pallidiventris O'Brien & Hurd, 1965	O'Brien & Hurd, 1965	Xylocopa tabaniformis pallidiventris	Xylocopa	tabaniformis	pallidiventris	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
7216128	7ddf754f-d193-4cc9-b351-99906754a03b	1342136			Xylocopa lepeletieri lepeletieri	Enderlein, 1903	Xylocopa lepeletieri lepeletieri	Xylocopa	lepeletieri	lepeletieri	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252689	7ddf754f-d193-4cc9-b351-99906754a03b	1342136			Xylocopa lepeletieri ruboris Strand, 1920	Strand, 1920	Xylocopa lepeletieri ruboris	Xylocopa	lepeletieri	ruboris	subspecies		Strand, E. 1921. Notes sur quelques Apides de Congo belge. Revue de Zoologie et de Botanique Africaines 8: 87-106	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10293067	4cec8fef-f129-4966-89b7-4f8439aba058	1342148			BOLD:AAH9472						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10580447	4cec8fef-f129-4966-89b7-4f8439aba058	1342148			BOLD:AAJ9232						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252673	7ddf754f-d193-4cc9-b351-99906754a03b	1342141			Xylocopa californica californica	Cresson, 1864	Xylocopa californica californica	Xylocopa	californica	californica	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10390149	4cec8fef-f129-4966-89b7-4f8439aba058	1342141			BOLD:ABZ2232						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252674	7ddf754f-d193-4cc9-b351-99906754a03b	1342141			Xylocopa californica arizonensis Cresson, 1879	Cresson, 1879	Xylocopa californica arizonensis	Xylocopa	californica	arizonensis	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252675	7ddf754f-d193-4cc9-b351-99906754a03b	1342141			Xylocopa californica diamesa Hurd, 1954	Hurd, 1954	Xylocopa californica diamesa	Xylocopa	californica	diamesa	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10088070	4cec8fef-f129-4966-89b7-4f8439aba058	1342324			BOLD:ACX4365						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10199661	4cec8fef-f129-4966-89b7-4f8439aba058	1342324			BOLD:AAC2312						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
7216129	7ddf754f-d193-4cc9-b351-99906754a03b	1342324			Xylocopa virginica virginica	(Linnaeus, 1771)	Xylocopa virginica virginica	Xylocopa	virginica	virginica	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252685	7ddf754f-d193-4cc9-b351-99906754a03b	1342324			Xylocopa virginica texana Cresson, 1872	Cresson, 1872	Xylocopa virginica texana	Xylocopa	virginica	texana	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6252684	7ddf754f-d193-4cc9-b351-99906754a03b	1342324			Xylocopa virginica krombeini Hurd, 1961	Hurd, 1961	Xylocopa virginica krombeini	Xylocopa	virginica	krombeini	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
12224169	d7dddbf4-2cf0-4f39-9b2a-bb099caae36c	1342390			Xylocopa erythrina var. erythrina		Xylocopa erythrina erythrina	Xylocopa	erythrina	erythrina	variety			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
12190769	d7dddbf4-2cf0-4f39-9b2a-bb099caae36c	1342390			Xylocopa konowi konowi		Xylocopa konowi konowi	Xylocopa	konowi	konowi	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
6137654	da38f103-4410-43d1-b716-ea6b1b92bbac	1342390			Xylocopa konowi albohirta Friese	Friese	Xylocopa konowi albohirta	Xylocopa	konowi	albohirta	subspecies		Friese, H. 1911. Neue Arten der Bienengattung Xylocopa (Hym.). Deutsche Entomologische Zeitschrift 1911: 685-687	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10444460	4cec8fef-f129-4966-89b7-4f8439aba058	1342390			BOLD:AAH9497						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
12207873	da38f103-4410-43d1-b716-ea6b1b92bbac	1342390			Xylocopa erythrina var. fuelleborni Enderlein	Enderlein	Xylocopa erythrina fuelleborni	Xylocopa	erythrina	fuelleborni	variety		Enderlein, G. 1903. Neue und weniger bekannte afrikanische Xylocopen, besonders aus der Ausbeute des Freiherrn von Erlanger in Galla und Somali. Berliner Entomologische Zeitschrift 48: 45-64	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10448092	4cec8fef-f129-4966-89b7-4f8439aba058	1342230			BOLD:AAH9495						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xylocopa
10524444	4cec8fef-f129-4966-89b7-4f8439aba058	11201186			BOLD:AAC6482						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Brachymelecta
10159243	4cec8fef-f129-4966-89b7-4f8439aba058	11201186			BOLD:AAC6481						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Brachymelecta
10322589	4cec8fef-f129-4966-89b7-4f8439aba058	1339876			BOLD:ADJ6054						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10136054	4cec8fef-f129-4966-89b7-4f8439aba058	1339874			BOLD:ACU0205						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10547379	4cec8fef-f129-4966-89b7-4f8439aba058	1339951			BOLD:ADP2448						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10567767	4cec8fef-f129-4966-89b7-4f8439aba058	9412553			BOLD:AAV7641						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
9835159	4cec8fef-f129-4966-89b7-4f8439aba058	1339954			BOLD:AAH6458						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
11855842	4cec8fef-f129-4966-89b7-4f8439aba058	1339995			BOLD:ADR1408						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10151682	4cec8fef-f129-4966-89b7-4f8439aba058	1340031			BOLD:ADS7330						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10625743	4cec8fef-f129-4966-89b7-4f8439aba058	1339810			BOLD:AAC1464						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10229251	4cec8fef-f129-4966-89b7-4f8439aba058	1339810			BOLD:ADS2372						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10058624	4cec8fef-f129-4966-89b7-4f8439aba058	1339810			BOLD:AAC1465						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10302684	4cec8fef-f129-4966-89b7-4f8439aba058	1339810			BOLD:ADJ5718						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
9985523	4cec8fef-f129-4966-89b7-4f8439aba058	1339810			BOLD:ADJ7960						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10454173	4cec8fef-f129-4966-89b7-4f8439aba058	1339989			BOLD:ACV4492						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10100419	4cec8fef-f129-4966-89b7-4f8439aba058	1339906			BOLD:AAC1462						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
11162612	d7dddbf4-2cf0-4f39-9b2a-bb099caae36c	1339907			Amegilla albigena albigena		Amegilla albigena albigena	Amegilla	albigena	albigena	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
11167383	24d2416a-fe04-45f4-83cd-1db20eff33ad	1339907			Amegilla albigena afra		Amegilla albigena afra	Amegilla	albigena	afra	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10583556	4cec8fef-f129-4966-89b7-4f8439aba058	1339814			BOLD:AAO1187						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10474217	4cec8fef-f129-4966-89b7-4f8439aba058	1339985			BOLD:ADK4930						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10380415	4cec8fef-f129-4966-89b7-4f8439aba058	9607417			BOLD:ADJ9470						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
9850722	4cec8fef-f129-4966-89b7-4f8439aba058	1339776			BOLD:AAJ2255						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
11820092	4cec8fef-f129-4966-89b7-4f8439aba058	1339878			BOLD:AEC5482						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
9928053	4cec8fef-f129-4966-89b7-4f8439aba058	9296300			BOLD:ADK4909						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
11914027	4cec8fef-f129-4966-89b7-4f8439aba058	1339791			BOLD:ADQ8531						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
9908131	4cec8fef-f129-4966-89b7-4f8439aba058	10547765			BOLD:ADJ6355						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10589927	4cec8fef-f129-4966-89b7-4f8439aba058	1339786			BOLD:AAJ4703						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
9949991	4cec8fef-f129-4966-89b7-4f8439aba058	1339786			BOLD:AAV7640						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
9892453	4cec8fef-f129-4966-89b7-4f8439aba058	1340006			BOLD:AAE5655						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10078450	4cec8fef-f129-4966-89b7-4f8439aba058	1340021			BOLD:ADK8242						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10209318	4cec8fef-f129-4966-89b7-4f8439aba058	1340021			BOLD:ADK8241						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10605713	4cec8fef-f129-4966-89b7-4f8439aba058	1340021			BOLD:ADV0288						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
9965679	4cec8fef-f129-4966-89b7-4f8439aba058	1339872			BOLD:ADV4197						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10171627	4cec8fef-f129-4966-89b7-4f8439aba058	9354529			BOLD:ADK3617						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10187316	4cec8fef-f129-4966-89b7-4f8439aba058	1339970			BOLD:AAF2634						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla
10054583	4cec8fef-f129-4966-89b7-4f8439aba058	5040104			BOLD:ADS9621						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Rhathymus
10110895	4cec8fef-f129-4966-89b7-4f8439aba058	5040098			BOLD:AAE7263						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Aglae
10497090	4cec8fef-f129-4966-89b7-4f8439aba058	1343207			BOLD:ADS3244						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Lisotrigona
10853799	4cec8fef-f129-4966-89b7-4f8439aba058	10678282			BOLD:AED6089						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Xanthopedia
10649109	4cec8fef-f129-4966-89b7-4f8439aba058	10008715			BOLD:ACT9004						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Tetraloniella
10032014	4cec8fef-f129-4966-89b7-4f8439aba058	1343109			BOLD:AAK2510						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Tetraloniella
10878627	7ddf754f-d193-4cc9-b351-99906754a03b	1343026			Tetraloniella julliani julliani	(Pérez, 1879)	Tetraloniella julliani julliani	Tetraloniella	julliani	julliani	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Tetraloniella
10744441	7ddf754f-d193-4cc9-b351-99906754a03b	1343026		11089325	Tetraloniella julliani ebmeri (Tkalcu, 1979)	(Tkalcu, 1979)	Tetraloniella julliani ebmeri	Tetraloniella	julliani	ebmeri	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Tetraloniella
10812329	7ddf754f-d193-4cc9-b351-99906754a03b	1343026		10926633	Tetraloniella julliani taraconensis (Tkalcu, 1979)	(Tkalcu, 1979)	Tetraloniella julliani taraconensis	Tetraloniella	julliani	taraconensis	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Tetraloniella
10703886	7ddf754f-d193-4cc9-b351-99906754a03b	1343026		11022105	Tetraloniella julliani biroi (Mocsáry, 1879)	(Mocsáry, 1879)	Tetraloniella julliani biroi	Tetraloniella	julliani	biroi	subspecies			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Tetraloniella
9858197	4cec8fef-f129-4966-89b7-4f8439aba058	1343062			BOLD:AAY8171						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Tetraloniella
